date,symbol,exchange,play_type,entry_condition,exit_condition,result_pct,result_label,notes,raw_text
2023-11-21,BLAST,,에드작,,,,,,🔹 패러다임 투자받은 L2 BLAST 에어드랍 받기 초대코드 공유 blast.io/9SNHT blast.io/1VYIX blast.io/ZIKBU blast.io/NOV4Q blast.io/R2U19 blast.io/2AKAK blast.io/LH5VE 지갑연결 후 트위터 l 디코 인증 후 일정수량의 이더리움이나 테더 USDC를 브릿지하면 끝 이후에 초대코
2023-11-21,,,에드작,,,,,,"✅ 패러다임이 투자한 Blast 파헤치기 📌 Blast란? - 이더리움 기반 새로운 L2 프로젝트 - 기존 L2에서는 이더리움 스테이킹에 대한 수익 X - Blast에서는 이더리움 스테이킹 하면 수익률 제공(자동 복리 이자) + 자체 보상 제공 📌 Blast 해야할까 ? - 블러, 프렌드텍의 패러다임 , @StandardCrypto 가 투자 - 에어드랍을 "
2023-11-21,,,에드작,,,,,,[ 블러 에어드랍 시즌 2 후기 ] 볼륨 103 ETH로 상자까니까 블러 855개 주어짐. 상자운빨이 중요한거 같긴해-
2023-11-21,,,에드작,,,,,,https://blur.io/airdrop#2 블러 시즌2 에어드랍 아까 메타마스크 오류뜨더니 이제 정상적으로 들어가서 체크 및 수령가능 프로랑 매직컬리를 많이써서 그런지.. 생각보다 많이 안주네요 😭
2023-11-21,,,에드작,,,,,,"자! 1시간남았습니다 (5시 오픈) ✔ 참여만 해도 에어드랍 8만원 가능 *8만원(입금 선착순: 2만원 + 3일간 거래 선착순: 6만원) 1. 선착순 입금 (2만원 수량 상관 X) 17시에 입금넣어야합니다, 미리넣어두면 선착순 안된다고합니다. *선착순 500명 2. 일별 선착순 거래 이벤트 오늘17시 선착순거래 350명컷 (2만원) 내일00시 (자정) 선착"
2023-11-22,FDV,,에드작,,,20.0,,,"Blast 케이스별 단순계산 [나름 불행회로] 블라스트 FDV 2b, 에어드랍 20% 중 반땡이 예치자 할당 -> $200M 예치 TVL $100M 가정시 -> $1당 $2 예치 TVL $200M 가정시 -> $1당 $1 예치 TVL $400M 가정시 -> $1당 $0.5 위 가정에 따른 6개월 풀예치 기준 APR : 순서대로 400%, 200%, 100%"
2023-11-22,,,김프,,,,,,❤️나빼고 다아는 김프수익 계산식 [(입국환율-출국환율)*시드/입국환율]-1.25XRP 입국환율은 (국내거래소판매단가*개수)/(해외거래소구매단가*개수) 출국환율은 (국내거래소구매단가*개수)/(해외거래소판매단가*개수)
2023-11-24,USDC,,에드작,,,140.0,,,👩‍🌾 추사감사절 투자 기회 5가지 뱅크리스에서 서학개미들의 추수감사절을 맞이하여 함께 만나는 가족들을 위해 크립토 동향을 업데이트 드립니다. 실제로 크립토로 무엇을 할 수 있는지에 대해 질문하는 이상한 삼촌이 있다면 예제로 사용하세요. 🍔 우마미(Umami)에서 감칠맛 나는 파밍하기 Umami의 USDC vault에 유동성 제공하기 (140% APR) U
2023-11-24,BWO,,에드작,,,4.0,,,"🔥 꿀통 이벤트 추가. 고팍스 BWO 에어드랍 고팍스에서 배틀월드 $BWO 상장 기념 이벤트를 진행합니다. 위믹스 이벤트와 비슷한 방식이고, 위믹스 하는 김에 겸사겸사 매일 최소 거래량 채우고 럭키드로우 노리면 될 듯 1. 일일 거래량 이벤트 - 매일 60,000 BWO 차등 지급  (14일간) - 현재가 기준 총 4200만 원 - 일일 최소 거래량 100"
2023-11-24,,,김프,,,,,,"트레이딩뷰 블랙프라이 데이세일 사야할지 모르긋네요 트레이딩이라고는 김프, HLP볼륨작밖에 안하는데 아비트라지 티커 설정잘해놓으시는 분들은 잘먹으시는것 같기도 하궁"
2023-11-25,USDC,Binance,기타,,,60.0,,,"🔎 오랜만에 정리해보는 미출시된 L1, L2 프로젝트 🔎 ✅ Initia - 바이낸스가 투자한 L1 프로젝트입니다. 레이어1기반으로 L2 앱체인일 빌딩되는 생태계를 그리는 중입니다. 디스코드에서 코드 관련 기여자들에게 한해 컨트리뷰터롤을 뿌린 적이 있습니다. 👉Initia 디스코드 ✅ Layer N - 파운더스펀드로부터 투자받은 L2 프로젝트입니다. 첫 하"
2023-11-25,AARK,Bithumb,에드작,,,16.0,,,에어드랍 작업중인 프로젝트 2023. 11. 25 -Ambient(1계정 1K) 텔방에서 샤라웃될때 3K정도 스왑거래량채우고 1.3K Lp로예치완료 -AARK(1K정도 채굴) 채굴단가 0.45정도.... 너무막캤음... -JUMPER(2계정) 주간3K정도 필요할때마다 점퍼/번지이용해서 실적쌓는중 믿습니다LI.FI -번지(2계정) JUMPER랑비슷함 JUMP
2023-11-27,SPURS,Upbit,상장분석,,,,,,":: 업비트가 $SPURS 상장을 안하는 이유 1. 업비트에 있는 모든 팬토큰은 ""Chiliz Legacy Chain"" 위의 토큰임. 2. 그런데 $SPURS는 ""Chiliz Network"" 위의 토큰. 3. ""Chiliz Legacy Chain""과 ""Chiliz Network""는 다름. 입금주소도 다름. 4. 현재 업비트는 Chiliz 체인을 지원하지 않"
2023-11-28,,,에드작,,,,,,"✅ Potal 게임(Crystal Dash) 설명 - Potal의 게임인 Crystal Dash 시작! - 게임하면 Potal의 토큰인 $Potal 파밍 가능 📌 게임 방법 - 매우 간단합니다. 팔로워 100명이상, 생성한지 3개월 지난 트윗계정 준비 - @Portalcoin 이 들어간 글 작성 (밈, 동영상 등 다양한 컨텐츠 양산) - 작성한 글에 좋아요"
2023-11-28,NFT,,에드작,,,,,,"🪙 The Arbitrum Odyssey NFT 관련 정보 공유 - 아비트럼 오딧세이가 종료되었으나, 아비트럼 재단에서 오딧세이에 관해 "" 우리가 계획했던 것의 시작일 뿐이었습니다. 2024년에는 어떤 일이 일어날지 기대해 주세요. "" 라고 발언해 약간 에어드랍에 대한 기대감을 일으킴. ✔ 아비트럼 오딧세이 NFT 스냅샷 일정 - 12월 1일 12PM (E"
2023-11-29,STG,Gate,에드작,,,,,,"🟢 스타게이트 신규 투표 2개 기약 없는 레이어제로 에드 공지만 기다린지 몇 개월, 하지만 스타게이트 스냅샷엔 또 다시 투표가 올라왔습니다. 이번엔 두 개인데요. 해보실 분들만 해보시면 좋을 것 같습니다. 1️⃣ Yearn's Scale-Up Plan for Velodrome STG-USDC.e Incentives 2️⃣ PancakeSwap veCAKE "
2023-11-30,,,기타,,,,,,"⚡️ 마인워즈 어제 세일가 대비 2배 및 복기 여러군데에서 판매했는데, 퍼블릭 기준 게아오에서 민팅가에 구매하기 상당히 쉬웠음. 문제는 하나 하나 클릭하며 사야해서 시간이 좀 걸리고..게아오 특성상 한 번에 출금 안해줄 것 같아서 뺄때 고생좀 할듯. 2배 에 팔 수도 있지만 민팅가 많이 내려오면 좀 사서 돌려볼까 생각중! 목표는 하바에서 나온 돈으로 사서 "
2023-11-30,WEMIX,,상장분석,,,,,,"⚡️ 현국이 형도 사용하는 고팍스, 위믹스랑 또 한다 이번에도 15억, 이정도현 현국이형이랑 고팍스랑 머가 있는거 아닐까 싶을 정도. 12월도 한 달간 진행한다 하니 시간날 때마다 살살 하면 좋을듯. 저도 DCA는 고팍스에서 하고 있습니다. 1️⃣ 미션달성 이벤트 - 천 위믹스 이상 거래한 전원 20 WEMIX 지급 - 초대한 회원 1명 당 10WEMIX "
2023-12-01,OP,,에드작,,,95.0,,,"🪙 Across 브릿지 Optimism 그랜츠 리워드 이벤트 시작 Across 브릿지는 오늘부터 L1/L2 ➡️ OP 출금시 수수료의 95% 를 $OP 토큰으로 환급 리워드 풀은 750,000$OP (약 125만불 가량) 🪙 zksync 에드작할때 출금시 OP로 출금 하면 사실상 수수료 없이 출금 가능. 1ETH 당 출금 수수료 $0.04 거기다가 셀퍼럴까"
2023-12-01,BWO,,에드작,,,,,,"⚡️ 고팍스 이벤트 모아보기 고팍스는 이제 선택이 아니라 필수입니다. 귀찮으면 최소 거래량 딸깍 채우고 럭키드로우만 노려도 됩니다. 1) BWO 에어드랍 링크 2) HYCO 에어드랍 링크 3) WEMIX 에어드랍 링크 - 럭키드로우 당첨시 각 35만원, 140만원, 600만원, 300만원 - 최소 거래량 각 100 BWO, 1000 HYCO, 1000 WE"
2023-12-01,KROMA,,에드작,,,,,,⚡️ 위믹스를 놓쳤다면? 위믹스가 올라 배가 아프다면 위믹스의 아들 KROMA 에드를 노려보자. 2022년 지스타에서부터 발표한 레이어2 크로마. 메인넷은 이미 런칭했지만 토큰은 아직 안 나왔고 에어드랍이 확정 된 상태. * 총 공급량 5000만개 중 - 위믹스 커뮤니티 500만개 - 커뮤니티 에어드랍 350만개 (TGE 28만개) 여기서 우리가 노려야 할
2023-12-04,,Binance,에드작,,,,,,"바이낸스 에어드랍 암시 ✅ -  바이낸스가 트윗에 모바일 , 에어드랍 아이콘을 남김 -  그리고 30분 뒤 바이낸스 Web3 월렛 설치를 언급 -  혹시 모르니 다들 지갑 만들어두시길 ! ❕ 바이낸스 모바일 접속  »  좌측 상단 아이콘 클릭 »  Web3 Wallet 클릭  »  Create Wallet 클릭 ✅ 트윗 본문 1 / 2 바로가기"
2023-12-04,,Bithumb,에드작,,,,,,"⚡️ 위믹스 코인을 이용한 돈복사 전략 1편, Kroma 에어드랍 노리기 최근 위믹스 가격이 업빗썸 상폐 직전보다 높이 올라가면서 다시 주목을 받고 있습니다. 게다가 최근 중국으로부터 5천억이라는 큰 ip 계약을 성공시키면서 위메이드의 지갑이 아주 빵빵하다는데요 이런 상황에서 위믹스 코인 하나도 없는 사람이 뭘 할 수 있을까?를 고민해 본 결과 총 2가지의"
2023-12-05,JTO,,에드작,,,,,,🪙 Jito $JTO token 📌 https://www.jito.network/airdrop/ 에어드랍 체커 🐦 에어드랍 관련 스레드
2023-12-05,ZIG,Bybit,에드작,,,,,,📈 Byvote 19회차는? ZIG 예로부터 바이빗에서는 ByVote라는 투표 시스템을 통해 상장될 코인을 정하는데요 상장 후보 3가지 중에서 유저 투표 결과 1등을 차지한다면 투표에 참여한 사람들에게 해당 코인을 에어드랍 하는 구조입니다. 이번에 ZIG에서 상장을 위해 여러 가지 이벤트를 준비했는데 한번 참가해 보시죠! 1️⃣ 100달러 이상 ZIG에 투
2023-12-05,,Bithumb,기타,,,100.0,,,"생일축하하면돈주는메타 ■ ""비트코인 10개 1/N 챌린지"" 100% 당첨 이벤트(약 5억원) - 기간 : 12/6(수) 10시 ~ 23시 59분 (단 하루!) - 혜택 : 참여자 전원 100% 비트코인 10개 (약 5억원) N빵 - 지급일 : 12/11(월) - 참여방법 ① 빗썸 카톡 채널 추가하고 ""빗썸 10번째 생일 축하해"" 메시지 전송 ② 카톡에서 발"
2023-12-05,,,에드작,,,,,,PORT3 : 노가다 에어드랍 작업 👀 가이드 보러 가기 ➡️ 작업하러 가기
2023-12-05,DYOR,,에드작,,,,,,zkpepe 1. https://www.zksyncpepe.com/airdrop 에어드랍 확인 2. 에드받고 연결된 사이트 해제 3. https://syncswap.xyz/swap?outputCurrency=0x7d54a311d56957fa3c9a3e397ca9dc6061113ab3 카이버나 싱크대스왑 판매후 4. 리보크 https://revoke.cash
2023-12-06,,,에드작,,,,,,"✅ 프렌텍 탑(?) 저도 쌓았네요 봇 1개는 결국 털지 못했습니다.. 그 부분은 상당히 아쉽지만, 어쨋든 저는 에어드랍 전에는 절대 안팔겁니다. 팔기 전에 미리 채널에도 판매 예정 일자를 공개해서, 모든 사람이 최대한 빠져나간 뒤에 팔수 있도록 하겠습니다 이번주도 포인트가 상당히 혜자였죠? 이더당 140~150 받은분들도 상당히 많아보입니다. 더 늦기 전에"
2023-12-07,BAGS,,에드작,,,,,,"🪙 딸깍 투 에어드랍, 디갓 공동창립자의 신규 프로젝트 BAGS 링크 곧 에어드랍 포인트 작업을 한다고 하여 리마인드 드립니다. 디갓이 퍼먹여준거 생각하면 일단 등록 안해둘 순 없어잉. 대충 10초 컷으로 끝나는 작업입니다."
2023-12-09,PERP,Binance,에드작,,,10.0,,,"[ 최근 PERP DEX 살펴보기 ] 다른 돈 놀이에 빠져서 남들 PERP할 때 이제서야 살펴보게 되었지만, 오히려 볼륨 쏟아져서 경쟁 미어터졌을 때보단 지금이 더 나은 느낌이 있습니다. 그래서 저는 이제라도 돈 싸들고 가서 채굴을 해볼까 하고요, 모든 것을 다하면 적어도 인건비 이상은 챙기리라 믿습니다. (장만 받쳐준다면) 다 날릴 돈은 아니겠지만 그래도"
2023-12-09,BLUR,,에드작,,,5.0,,,"💰 ETH= $BLUR / SOL= $TENSOR ? 텐서 에드작 가이드 에드작겸 비딩작 하려했는데 어쩌다보니 구매가되어서 가이드 작성을 시작합니다. 그리고 고수님들이 많이하시거든요 ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ ✅준비물: $SOL, SOL지갑,  코드사용시 채굴량+5% (필수) 🟢 방법 1  [NFT 나열하기 ] - 텐서에만 나열/ 더 많은 나"
2023-12-10,OKX,,에드작,,,,,,❤️ 23년 12월  8일 기준 해야할 일 ❤️ 🌈 할거많아서 토나오는중 ... ✅ 진짜 찐 필수로 해야하는거 . Port3_ 링크 . 고팍스 다계_ 링크 . OKX 점프 스타터 _ 링크 · Aark 포인트 채굴_ 링크 . 비트 닌자WL 작업_ 링크 . 홀드스테이션 작업_ 링크 . TENSOR 텐서 에드준비_ 링크 · 하이퍼리퀴드 포인트 채굴_ 링크 ㅡㅡㅡ
2023-12-11,WALLET,,에드작,,,,,,"🧐 에어드랍 있는 솔라나 생태계 프로젝트 & 효율적 전략 가이드 간략하게 프로젝트 성격과 소셜링크만 첨부, 자세한 내용은 전에 포스팅 드린 프로젝트와 상당수 겹치니 여기를 참고 하세요. 1. WALLET - https://x.com/phantom - https://x.com/solflare_wallet 2. DEFI - https://x.com/Kamino"
2023-12-11,MRGM,,에드작,,,,,,다들 따라하셔서 지토 받으셨나요?? 달달한 에어드랍이었습니다. 전 바빗2불 바낸4불 반반무 해서 15000불 나왔네요. 지토가 끝났기 때문에 마진파이부터 시작하면 되는데요 1. 솔라나를 marginfi 에 예치하기 ( $MRGM 포인트 파밍) 2. 예치 후 싼 LST(전 mSol 빌림)을 borrow 하기 ( $MRGM 포인트 파밍 / Health Fact
2023-12-11,INJ,,에드작,,,600.0,,,"✅ INJ 생태계 에어드랍 파밍 JITO발 솔 생태계 파밍이 한참 뜨겁습니다. 여기서 한 술 더떠서 다른 생태계 에어드랍 작업을 좀 더 빨리 선점하자는 쓰레드들이 슬슬 나오고 있는데 INJ 얘기가 많네요.($INJ는 올해 1,600% 상승) 1️⃣ ProtocolTalis - INJ 스테이킹 - NFT 마켓 볼륨작 - 특정 토큰 or NFT 홀딩 ※ 총 공"
2023-12-11,,,에드작,,,,,,"📹 PORT3, 노가다 코인, 노가다 안하고 매크로로 채굴 보러가기: https://www.youtube.com/watch?v=kAfJqLh09pQ ➡️ PORT3 하러가기 늦게 시작해서 살아남았다. *저는 BNB로 했지만, 매틱으로 해야 가스비 환불이 된다길래 매틱으로 하시는 것을 추천. * 저는 이 매크로로 VERTEX나 아크 그냥 알아서 볼륨작 해게 "
2023-12-11,,,상장분석,,,,,,"🟢 오 밥먹고 왔더니 소너러스 내일 저녁 일곱시 상장! ""제 기준"" 적당한 때에 상장하는 것 같네요. 백서상에 12월 상장이라고 했는데, 약속도 잘지키는듯? 과연 한 달 반만에 원금회수가 가능할지? 원문공지 - 입금: 지금부터 가능 - 거래: 내일 오후 7시 - 출금: 모레 오후 7시 제 기준 $0.2 가면 채굴 한 달 반도 안돼서 원금멘징이라 개꿀인데, "
2023-12-12,NFT,,에드작,,,,,,☺️ Scroll Origins NFT 클레임이 이번주 앞으로 다가왔습니다. - 클레임 시간 한국시간으로 12월 15일 오전 8시 부터 클레임 가능. - NFT 등급 Quintic - Genesis Block 30일 이내에 스크롤 메인넷에 배포(2023년 11월 9일 오후 10:59 GMT 이전) Quartic - Genesis Block의 30-45일 이
2023-12-12,KINTO,,에드작,,,60.0,,,"KINTO KYC기반 L2 // 5M 펀드레이징 네이티브 토큰 존재 커뮤니티 할당 60% 인센티브 캠페인 진행중 총 4개의 phase로 구성 지금 phase 1진행중 : 등록 & kyc완료하기 phase마다 task를 통해 크레딧을 모을수있고 (phase 1,2,3 점수 합) x phase 4 로 총 크레딧 산출해서 에드를 줄듯 phase1에 들어올수있는 "
2023-12-12,DOP,,에드작,,,1.0,,,"✅ DOP Testnet 이더리움 레이어1 위에서 유연한 투명성을 허용하기 위해서 영지식 증명(Zero-Knowledge) 을 활용 데이터 소유권과 프라이버시를 강화, 사용자가 자신의 데이터를 안전하게 관리 및 이를 경제적가치로 전환할 수 있는 기회를 제공하는 것이 목적인 프로젝트라고하며 바낸에서 ' 직접' 샤라웃 한적있고 24년 1분기에 토큰출시 예정 테"
2023-12-12,NADA,Gate,에드작,,,100.0,,,"✅ 고팍스에서 또 신묘한 녀석을 가져왔습니다. 그에 맞춰 신묘한 이벤트도 있는데, 저와 또래인 틀하하 웃음소리를 내는 늙은이에게 적합한 이벤트입니다. 나다 프로토콜이라는 애인데 옛날에 추억의 스타게이머 이윤열 아저씨가가 관계되어 그런지 스타 관련 이벤트가 있네요. 전체 이벤트 내용 보러가기 1. 스타 송년의 밤 레전드 리매치 결과 맞히기 ➡️ 응모양식 요약"
2023-12-12,KINZA,Binance,에드작,,,,,,KINZA : 바이낸스랩스 투자 + 에어드랍 확정 트위터 : https://twitter.com/kimyg002/status/1724410492939341918 네이버 블로그 : https://blog.naver.com/kyongg02/223264885487
2023-12-12,TIA,,상장분석,,,,,,"✅ 결국 또 얘들. 보러가기 신규상장한 셀레스티아 외에 이번 기습 폭락을 이겨내고, 제대로된 반등을 보여주거나 고점을 돌파하는 코인들 중 대다수가 이놈들. 여기서 추가하자면, 코스모스 내러티브를 탄 $TIA $NTRN 등이 CEX에 상장된 놈일거 같고, 반에크 펌핑중인 $IMX , 점점 더 힘이 실려가는 $OAS $ASTR 가 있을듯. 요런거 하나하나 다 "
2023-12-12,YATC,,에드작,,,,,,"1️⃣ 매트릭스 쿠쿠 가격 : 0.398 ETH | 개수 : 6,666 2,000 Lock & 524 YATC 에드 📌 민팅 링크 확정 민팅 & 에어드랍 : 12일 오후 3시 ~ 오후 8시 30분 경쟁 민팅 : 오후 9시 ~ 오후 11시 2️⃣ Poglin 가격 : 0.05 ETH | 개수 : 5600 📌 민팅 링크 확정 민팅 : 12일 오후 11시 경쟁 "
2023-12-12,VIP,Gate,에드작,,,,,,"🪙 돌아온 꿀통, 불장에 딱맞는 게이트IO VIP 이벤트 불장에 코인홀딩하면서 부가수익내기 좋은게 이만한게 없는거 같아서 징징거리며 받아온 게이트IO VIP 행사입니다. 아시는 분들은 아시겠지만, 특정 예치량 혹은 특정 거래량을 채우면 VIP 등급을 주고 그에 따라 VIP기간동안 신규 코인 상장 획득을 노릴 수 있는 스타트업에 참여해 신규 에어드랍을 무한으"
2023-12-13,WEMIX,Bithumb,에드작,,,,,,"📈 빗썸, WEMIX 코인 에어드랍 · 기간 : 12/13(수) 10시 ~ 23시 59분 · 혜택 : 참여자 전원 WEMIX 증정 · 단, '10억원 / 참가자 숫자'로 N빵 진행 ❓이벤트 참가 방법은? 1. 빗썸 로그인 2. 더보기 > 고객센터 > 쿠폰 이동 3. 'WEMIX-YOU' 입력하고 등록 4. 12/20~22일 사이 수령하면 됨 ✍️ 그냥 메시"
2023-12-13,AARK,,에드작,,,100.0,,,"📶 AARK 근황, 제발 클레임을 까먹어 주세요 최근에 비트 변동성으로 인해 ALP가 상승해 원금까지 왔습니다. 이대로 잘 버텨주면 ALP 얼리버드는 시즌1 시즌2 둘다 익절 혹은 무손실로 $AARK 에어드랍을 주는 혜자일듯. (클레임은 12월 20일) +로 AARK 시즌1(TGE 100% 클레임)에 배정된 2백만개중, 110만개만 클레임이 되고 나머지는 "
2023-12-13,WEMIX,Bithumb,기타,,,,,,"⚡️ 개꿀통 위믹스 X 거래소 이벤트 · 현재 개떡상해버린 WEMIX 가격 · 고팍스, 코빗, 빗썸 이벤트 진행 중 * 1인당 기대수익 약 13~14만원인 기존 이벤트는 해당 메시지 참고 ❓심화 단계 : 거래량 이벤트 거래량 이벤트 노션 가이드 1. 고팍스 : 일일/누적 거래량 + 랜덤 추첨 2. 코빗 : 누적 거래량 + 랜덤 추첨 3. 빗썸 : 일일 거래"
2023-12-13,OBT,,에드작,,,,,,"🌐 오버(Over) 노드 OBT 참여 내용 요약 내일 오버노드 테스트넷 오픈하네요...! 오버 에어드랍에 결정적인 활동이니 무조건 참여합시다. 대놓고 OBT 영상에 ""Incentivized""라고 올림 📌 OVER 에어드랍 관련 요약 - 내년 상반기 메인넷 출시 전 오픈 베타 테스트함 - 에어드랍을 위한 2개 퀘스트는 오버월렛, 오버노드에서 진행 - 두 시즌"
2023-12-13,,,에드작,,,-6.0,,,✅ Mu Exchange - 그노시스체인 네이티브의 Perp DEX 프로젝트입니다. 몇 안되는 그노시스 네이티브 프로젝트로 그노시스 다오의 서포트를 받고 있는 것으로 보입니다. ✍️이전 스테이블 코인 글 에서 언급하였듯이 근래 일드 베어링 토큰인 sDAI의 사용처가 많은 덕에 그노시스체인의 TVL이 ATH를 찍었습니다. 현재 그노시스 생태계는 OG라고 할만
2023-12-13,NFT,,에드작,,,,,,✅ Berachain - POL이라는 독특한 합의 메커니즘과 밈문화를 적절히 활용한 마케팅으로 엄청난 하입을 만들어낸 레이어1입니다. 로드맵이 밀리고 한 동안 별 다른 소식이 없었기에 그간 하입이 많이 떨어졌었는데 최근 불장과 함께 여러 소식이 들려오고 있습니다. 그와 함께 베라체인 NFT들은 불반등 중이네요. ✍️ 베라체인 관련 주의 깊이 볼 프로젝트와 
2023-12-13,NFT,,에드작,,,,,,🪙 Lucia NFT 런칭 기념 에어드랍 · 12/14 루시아 NFT 런칭 진행 · 론칭 기념 커피 기프티콘 100잔 뿌림 · 텔레 입장 / 트윗 팔로우 / 메마 연결 ❓ 어떻게 참여함? 1. 텔레 입장 : Link 2. 트위터 팔로우 : Link 3. Web에 메마 연결 : Link 4. 구글폼 제출 : Link * 다 하는데 약 3분 컷이었음 . 🌎 L
2023-12-14,GRVT,,에드작,,,,,,"🪂 GRVT 반드시 미리 가입! DEX와 CEX의 장점을 합한 zkSync 하이퍼체인의 거래소 GRVT입니다. zkSync 개발사인 Matter labs, HackVC, Delphi 등의 VC들에게 총 7.1M을 투자 받으면서 사람들의 주목을 받는중인데요 최근 Phase 1이 시작되면서 초대권을 통한 사전 초대 이벤트가 진행중이니 미리 가입 해두시는걸 추천"
2023-12-15,MANTA,,에드작,,,,,,"[ $MANTA ETH or USDC 락업해서 에어드랍작 ] Blast 저격 느낌?! MANTA에서 유동성 묶기를 냈네요. 이건 1월까지 예치가 가능한데, 예치해서 얻은 NFT로 보상이 됩니다. 1ETH를 넣으면 7일마다 25개의 조각을 얻습니다. 25개의 조각이 모이면 상자 1개가 됩니다. 상자를 열면 NFT가 몇 개 주어집니다. NFT 6 세트를 모으면"
2023-12-17,OKX,,상장분석,,,,,,OKX 상장될지도? (안될가능성 매우높음) https://youtu.be/nCn4uTPv5WA ROSE 민트 그냥 짧게만 찍어봄 그리고 다시 말하지만 진짜 존나 느려요. 이게 몸으로 안겪어보면 모름
2023-12-18,,,에드작,,,,,,https://ace.fusionist.io/account/nexusbond 에어드랍 청구 사이트 열렸읍니다 청구하세요
2023-12-18,,,에드작,,,,,,주피터 1차 에어드랍 최종 갯수 확인 https://airdrop.jup.ag/
2023-12-18,AIR,,상장분석,,,,,,✅ AIRian 크리스마스 선물 이벤트: 상장 전에 획득 ㄱㄱ 1️⃣ 리워드 목록 - 선착순 5천명: $20 AIR 토큰 - 랜덤 보상: 1등 $600 2등 $300 3등 $100 상당 USDT 📆  기간 :  12.18 17:00 (KST) ~ 12.29 17:00 (KST) ✅이벤트 참가방법 - Runner-x앱 다운로드 ( IOS / AOS ) - 이
2023-12-19,MILK,,에드작,,,,보통,,✅ 셀레스티아 보유자들 주목!! 이건 챙겨보자!! 셀레스티아의 리퀴드 스테이킹 프로토콜 Milky Way가 오스모시스에 런칭을 했습니다아앙! $MILK 토큰도 존재하기 때문에 셀레스티아 보유자들은 여기에 스테이킹을 해보시는 것도 확실한 에어드랍을 노리는 방식 중 하나입니다. 링크: https://app.milkyway.zone/ 리퀴드 스테이킹 프로토콜은 
2023-12-19,IDO,Binance,기타,,,,,,Turt 신규 IDO 예정 : $BICA - 일정 : TBA - 특이사항 : Backed by BinanceLabs https://twitter.com/Turtsat/status/1736779322772640135
2023-12-19,XAI,,에드작,,,,,,"[ XAI 에어드랍 스냅샷 아직 X ] 이정도면 키 좀 사라고 등 떠미는 수준 지금까지 24733개 판매 현재 11티어, 0.525 ETH"
2023-12-19,OG,,에드작,,,,,,✅ Affine - 더 편리한 디파이 플랫폼을 추구하는 프로젝트입니다 . 하지만 그간 OG 커뮤니티 멤버를 대하는 부분에서 잡음이 있었으며 USDR 피해에 이어 해킹까지 터져 기대감이 밑바닥까지 떨어져버린 프로젝트입니다. 📌 연말 이벤트로 12월말까지 예치 금액에 5배 포인트 부스팅을 해줍니다. 이벤트 기간 동안 포인트 파밍 상위 5명에게 기념 SBT NF
2023-12-19,LSD,Binance,에드작,,,,,,🔥 New Paradigm과 만타 생태계 노려볼만한 주요 에어드랍 정리 🔥 📝뉴 패러다임 - 블라스트를 저격하면서 나온 만타네트워크의 새로운 캠페인입니다. 이더리움과 USDC를 브릿지하여 기본적인 디파이 수익률 + 만타토큰 보상을 받을 수 있습니다. 독특한 점은 브릿지 후 변환된 이더리움과 USDC를 만타네트워크 상 여러 디파이 플랫폼에서 사용할 수 있다는
2023-12-19,,Binance,기타,,,,,,이사람들 대체 뭐지? #바이낸스 #카르텔 #복지사 #쿠가투 #유튜브
2023-12-19,MANTA,,에드작,,,4.0,,,"$MANTA + $MSBP 노려보자. ETH의 스테이킹 보상은 현재 Manta New Paradigm의 STONE에서 연간 약 3~4%의 APY로 제공됩니다. 동시에, 만타 네트워크에서는 MANTA 토큰 에어드랍과 Eigen Layer Restaking 포인트를 리워드로 줍니다. 사용자는 스테이크된 ETH(STONE) 보상 수익을 아래의 방법으로 극대화 할"
2023-12-20,ZK,,에드작,,,,,,"✅ Lumoz 기술을 이용해서 런칭한 ZK-Fair(StableNet) 프로젝트가 메인넷을 런칭 했습니다. (ZK-RaaS, Celestia DA, Polygon CDK) 📌 ZK Fair는 $USDC를 가스비로 사용하는 최초의 ZK 롤업 프로젝트입니다. 💻 테스트넷 상호작용 하셨던 분들이나 Lumoz 인센티브 테스트넷 (Galxe)  해두셨던 분들은 그림"
2023-12-20,,Binance,기타,,,,,,바이낸스랩스 묻은 프로젝트 복습 https://twitter.com/layerggofficial/status/1737325430448050590
2023-12-20,AKI,Bybit,에드작,,,,,,AKI Network 내일 모레 바이빗 상장하는데 에어드랍 자격 확인해보셈. https://akiprotocol.io/akiAirdrop
2023-12-20,,Binance,에드작,,,,,,수만불 이상 맥여주는 에어드랍에는 바이낸스랩스가 있었다. 바이낸스랩스가 묻어 있지만 아직 토큰이 없는 프로젝트들이랍니다. 모두가 24년도 상승장이라고 생각하고있는데... 지금 작업 많이 해놓고 그 때 상장한다면 엄청날듯 #바이낸스랩스 #에어드랍
2023-12-20,MNCT,Binance,에드작,,,,,,🟥 오버월드의 조금은 맘에 안드는 토큰 채굴 정책 바이낸스 랩스의 투자를 받은 XTERIO의 사장이 운영하는 첫번째 생태계 게임(근데 얘도 또 바이낸스 랩스 투자를 받아버린) 오버월드의 리워드 스냅샷 정책이 발표됐습니다. 요약하자면 아래와 같네요. - 팔지마라 - 홀딩하고 있으면 포인트 쌓인다 - 근데 리스팅 하는 순간 0점임 ㅅㄱ - 다량 홀딩하면 보너스
